Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Sweden,Included / International,Price / International,Compare At Price / International,Status
sac-uniflex-15022,SAC Uniflex 15022,Originalgummi från SAC. <br><br>SAC:s Artikelnummer 252.15.022.<br><br><br>,SAC,,Spengummi,"Spengummin för kor, Spengummin passande SAC",true,Title,Default Title,,,,,4313-1,0.0,,0,deny,manual,395.00,,true,true,"",https://cdn.shopify.com/s/files/1/0640/9270/0937/products/Uniflex.jpg?v=1673307343,1,,false,,,,,,,,,,,,,,,kg,,,true,true,,,active
sac-uniflex-13522,SAC Uniflex 13522,"Originalgummin från SAC. Spengummit har en fyrkantig form, vilket leder till en bättre urmjölkning.",SAC,,Spengummi,"Spengummin för kor, Spengummin passande SAC",true,Title,Default Title,,,,,4312-7,0.0,,0,deny,manual,395.00,,true,true,"",https://cdn.shopify.com/s/files/1/0640/9270/0937/products/SacUniflex13522.jpg?v=1673306239,1,,false,,,,,,,,,,,,,,,kg,,,true,true,,,active
sac-uniflex-13520,SAC Uniflex 13520,"Originalgummin från SAC. Spengummi med fyrkantig form, vilket bidrar till en bättre urmjölkning.",SAC,,Spengummi,"Spengummin för kor, Spengummin passande SAC",true,Title,Default Title,,,,,4312-4,0.0,,0,deny,manual,395.00,,true,true,"",https://cdn.shopify.com/s/files/1/0640/9270/0937/products/SAC135020.jpg?v=1673305991,1,,false,,,,,,,,,,,,,,,kg,,,true,true,,,active
spaggiari-0000-0638,Spaggiari 0000/0638 (SAC 252.15.020),Spengummi från spaggiari passande SAC. Motsvarar SAC 252.15.020. Lämpliga för små till mellanstora juver.,Spaggiari,,Spengummi,"Spengummin för kor, Spengummin passande SAC",true,Title,Default Title,,,,,4312-3,0.0,,0,deny,manual,215.00,,true,true,"",https://cdn.shopify.com/s/files/1/0640/9270/0937/products/Spaggiari15020.jpg?v=1673305169,1,,false,,,,,,,,,,,,,,,kg,,,true,true,,,active
sac-uniflex-252-15-020,SAC Uniflex 252.15.020,"<span>Original SAC Uniflex, 20mm, rund.</span>",SAC,,Spengummi,"Spengummin för kor, Spengummin passande SAC",true,Title,Default Title,,,,,4312-1,0.0,,0,deny,manual,395.00,,true,true,"",https://cdn.shopify.com/s/files/1/0640/9270/0937/files/SAC25215020.jpg?v=1686271418,1,,false,,,,,,,,,,,,,,,kg,,,true,true,,,active
spaggiari-0000-0567,Spaggiari 0000/0567 (SAC 252.15012),Spengummi från Spaggiari passande SAC. Motsvarar SAC 252.15.012. Utformat för små till mellanstora juver.,Spaggiari,,Spengummi,"Spengummin för kor, Spengummin passande SAC",true,Title,Default Title,,,,,4310-1,0.0,,0,deny,manual,215.00,,true,true,"",https://cdn.shopify.com/s/files/1/0640/9270/0937/products/Spaggiari15012.jpg?v=1673296783,1,,false,,,,,,,,,,,,,,,kg,,,true,true,,,active
spaggiari-0000-0306,Spaggiari 0000/0529 (SAC 252.15.010),Spengummi från Spaggiari passande SAC. Motsvarar SAC 252.15.010. Lämpliga för små till mellanstora juver.,Spaggiari,,Spengummi,"Spengummin för kor, Spengummin passande SAC",true,Title,Default Title,,,,,4310-2,0.0,,0,deny,manual,215.00,,true,true,"",https://cdn.shopify.com/s/files/1/0640/9270/0937/products/Spaggiari0306.jpg?v=1673295766,1,,false,,,,,,,,,,,,,,,kg,,,true,true,,,active
milkrite-ws029u,Milkrite WS029U (GEA/Westfalia 7021-2725-029),"Spengummi från milkrite passande GEA/Westfalia. Ersätter GEA/Westfalia 7021-2725-029. <br><br><span data-mce-fragment=""1"">Ska även passa Lely A2-A3-A4-A5 Astronaut.</span><br>",Milkrite,Företag och industri > Jordbruk,Spengummi,"Spengummin för kor, Spengummin passande GEA/Westfalia, Spengummin passande Lely",true,Title,Default Title,,,,,7101-5,0.0,,0,deny,manual,315.00,315.00,true,true,"",https://cdn.shopify.com/s/files/1/0640/9270/0937/products/WS029u.jpg?v=1673293254,1,,false,,,,,,,,,,,,,,,kg,,,true,true,,,active
milkrite-fw22u,Milkrite FW22U (Fullwood 20122),Spengummi från Milkrite för Fullwood. Motsvarar Fullwood 20122.,Milkrite,Företag och industri > Jordbruk,Spengummi,"Spengummin för kor, Spengummin passande Fullwood",true,Title,Default Title,,,,,1321-1,0.0,,0,deny,manual,315.00,315.00,true,true,"",https://cdn.shopify.com/s/files/1/0640/9270/0937/products/FW22U.jpg?v=1673116482,1,,false,,,,,,,,,,,,,,,kg,,,true,true,,,active
spaggiari-0000-0556,Spaggiari 0000/0556 (FL7 WWT),"Spengummi från Spaggiari som motsvarar Fullwood FL7 WWT, nummer 020168.",Spaggiari,,Spengummi,"Spengummin för kor, Spengummin passande Fullwood",true,Title,Default Title,,,,,1320-6,0.0,,0,deny,manual,215.00,,true,true,"",https://cdn.shopify.com/s/files/1/0640/9270/0937/products/Spaggiari00000556.jpg?v=1673060263,1,,false,,,,,,,,,,,,,,,kg,,,true,true,,,active
milkrite-fw68u,Milkrite FW68U (FL7 WT),"Spengummi från Milkrite som ersätter Fullwood 020168, 20168, FL7WT.",Milkrite,Företag och industri > Jordbruk,Spengummi,"Spengummin för kor, Spengummin passande Fullwood",true,Title,Default Title,,,,,1321-3,0.0,,0,deny,manual,315.00,315.00,true,true,"",https://cdn.shopify.com/s/files/1/0640/9270/0937/products/MilkriteFW068U.jpg?v=1673059619,1,,false,,,,,,,,,,,,,,,kg,,,true,true,,,active
fullwood-fl7-wwt,Fullwood FL7 WWT,Originalgummi från Fullwood nummer 020168.,Fullwood,,Spengummi,"Spengummin för kor, Spengummin passande Fullwood",true,Title,Default Title,,,,,1320-4,0.0,,0,deny,manual,385.00,,true,true,"",https://cdn.shopify.com/s/files/1/0640/9270/0937/products/fullwood.png?v=1673058810,1,,false,,,,,,,,,,,,,,,kg,,,true,true,,,active
spaggiari-0000-0557,Spaggiari 0000/0557 (FL7 SWT),"Spengummi från Spaggiari motsvarande Fullwood FL7 SWT, 20169. Lämpligt för små till mellanstora juver.",Spaggiari,,Spengummi,"Spengummin för kor, Spengummin passande Fullwood",true,Title,Default Title,,,,,1320-3,0.0,,0,deny,manual,215.00,,true,true,"",https://cdn.shopify.com/s/files/1/0640/9270/0937/products/Fullwoodfl7swt_9dc9c2cf-92da-4b8f-bee1-c54b72049414.jpg?v=1673057916,1,,false,,,,,,,,,,,,,,,kg,,,true,true,,,active
milkrite-fw-069u,Milkrite FW 069U (FL7 SWT),"Spengummi från Milkrite motsvarande Fullwood FL7 SWT,  020169.",Milkrite,Företag och industri > Jordbruk,Spengummi,"Spengummin för kor, Spengummin passande Fullwood",true,Title,Default Title,,,,,1320-2,0.0,,0,deny,manual,315.00,315.00,true,true,"",https://cdn.shopify.com/s/files/1/0640/9270/0937/products/MilkriteFW069U.jpg?v=1673056536,1,,false,,,,,,,,,,,,,,,kg,,,true,true,,,active
fullwood-fl7-swt,Fullwood FL7 SWT,"<span data-mce-fragment=""1"">Original Fullwood 20169</span>",Fullwood,,Spengummi,"Spengummin för kor, Spengummin passande Fullwood",true,Title,Default Title,,,,,1320-5,0.0,,0,deny,manual,385.00,,true,true,"",https://cdn.shopify.com/s/files/1/0640/9270/0937/products/Fullwoodfl7swt.jpg?v=1673047602,1,,false,,,,,,,,,,,,,,,kg,,,true,true,,,active
ip12-med-ventil,Milkrite IP12 med ventil,Spengummi passande Dairymaster. Bra för organ med korta rör.,Milkrite,,Spengummi,"Spengummin för kor, Spengummin passande Dairymaster, Spengummin passande Impulse Air",true,Title,Default Title,,,,,1320-8,0.0,,0,deny,manual,375.00,,true,true,"",https://cdn.shopify.com/s/files/1/0640/9270/0937/products/IP12fix.jpg?v=1670643344,1,,false,,,,,,,,,,,,,,,kg,,,true,true,,,active
milkrite-bm1xu,Milkrite BM1XU (Boumatic DK1X),Spengummi från Milkrite passande Boumatic. Motsvarar Boumatic DK1X.,Milkrite,,Spengummi,"Spengummin för kor, Spengummin passande Boumatic",true,Title,Default Title,,,,,"",0.0,,0,deny,manual,355.00,,true,true,"",https://cdn.shopify.com/s/files/1/0640/9270/0937/products/MilkriteBMX1U.jpg?v=1673045671,1,,false,,,,,,,,,,,,,,,kg,,,true,true,,,active
spengummi-milkline-811241-11,Milkline 811241-11,"<span data-mce-fragment=""1"">Passar till Milklines mjölkorgan med blå plastunderdel.<br><br><br></span>",Milkline,,Spengummi,"Spengummin för kor, Spengummin passande Milkline",true,Title,Default Title,,,,,1320-1,0.0,,0,deny,manual,285.00,,true,true,"",https://cdn.shopify.com/s/files/1/0640/9270/0937/products/Milkline.png?v=1670636946,1,,false,,,,,,,,,,,,,,,kg,,,true,true,,,active
mjolkpump-pass-fmp-110-ho,Mjölkpump pass FMP 110 hö,"<p data-mce-fragment=""1"">Mjölkpump passande FMP 110, 1,1  KW</p>
<p data-mce-fragment=""1"">Utlopp höger framifrån sett</p>",N/A,,Mjölkpump,"",true,Title,Default Title,,,,,3301-1,0.0,,0,deny,manual,7835.00,7835.00,true,true,"",https://cdn.shopify.com/s/files/1/0640/9270/0937/products/FMP110.jpg?v=1669856562,1,,false,,,,,,,,,,,,,,,kg,,,true,true,,,active
overdel-hcc-150-delaval,Överdel HCC 150 Delaval,"<span data-mce-fragment=""1"">Komplett överdel original Delaval HCC 150 med packning och ventil</span>",Delaval,,Delar och tillbehör till mjölkorgan,Överdelar till mjölkorgan,true,Title,Default Title,,,,,1504-3,0.0,,0,deny,manual,485.00,485.00,true,true,"",https://cdn.shopify.com/s/files/1/0640/9270/0937/products/OverdelHCC150.jpg?v=1669855471,1,,false,,,,,,,,,,,,,,,kg,,,true,true,,,active
mjolkslang-8mm-transparent-silikon,"Mjölkslang 8mm, transparent silikon","Pris per meter. Ange hur många meter under ""kvantitet"".",N/A,,Mjölkslang,Mjölkslang,true,Title,Default Title,,,,,4997,0.0,,0,deny,manual,35.00,35.00,true,true,"",https://cdn.shopify.com/s/files/1/0640/9270/0937/products/Mjolkslangtransparent.jpg?v=1669855303,1,,false,,,,,,,,,,,,,,,kg,,,true,true,,,active
monteringsvertyg-vms-gummi,Monteringsvertyg VMS gummi,"<span data-mce-fragment=""1"">Monteringsvertyg för korta VMS gummin.<br><br>Underlättar montering av korta gummin.<br></span>",Delaval,,Tillbehör till spengummin,Monteringsverktyg,true,Title,Default Title,,,,,1317-9,0.0,,0,deny,manual,625.00,625.00,true,true,"",https://cdn.shopify.com/s/files/1/0640/9270/0937/products/Monteringsverktyg.jpg?v=1669779247,1,,false,,,,,,,,,,,,,,,kg,,,true,true,,,active
delaval-clover-20m-st-vms,DeLaval Clover 20M-ST VMS,"<div class=""jss3390"" data-mce-fragment=""1"">
<div class=""jss3391"" data-mce-fragment=""1""><span class=""MuiTypography-root jss3393 jss151 MuiTypography-h2"" data-mce-fragment=""1""><span data-mce-fragment=""1"">Delaval 887893-80</span><br><br>Spengummi för korta spenar.<br><br></span></div>
</div>
<div class=""jss3395"" data-mce-fragment=""1"">
<p class=""MuiTypography-root jss3396 jss147 MuiTypography-body1"" data-mce-fragment=""1""><span data-mce-fragment=""1"">Designade för hög prestanda. Det klöverformade utförandet bidrar med optimal funktion och är skonsamt för spenarna. <br><br>20 mm öppning, </span></p>
</div>",Delaval,,Spengummi,"Passande Delaval VMS, Spengummin för kor, Spengummin passande Delaval",true,Title,Default Title,,,,,1317-8,0.0,,0,deny,manual,575.00,575.00,true,true,"",https://cdn.shopify.com/s/files/1/0640/9270/0937/products/Delaval20MVMS_3143ddd8-2196-4ab2-a9a1-473c2718ac20.jpg?v=1669779062,1,,false,,,,,,,,,,,,,,,kg,,,true,true,,,active
delaval-clover-20m-vms,Delaval Clover 20M-VMS,"<p><span data-mce-fragment=""1"">Delaval Clover 20M-VMS. </span></p>
<p><span data-mce-fragment=""1"">Delavalnr. 876295-80<br></span></p>
<div class=""jss2958"">
<div class=""jss2959""><span class=""MuiTypography-root jss2961 jss151 MuiTypography-h2"">Spengummi för normallånga spenar.<br><br></span></div>
</div>
<div class=""jss2963"">
<p class=""MuiTypography-root jss2964 jss147 MuiTypography-body1""><span>Designat för hög prestanda. Det klöverformade utförandet ger en optimal funktion och är skonsamt för spenarna. <br><br>Öppning 20 mm.</span></p>
</div>
<p><span data-mce-fragment=""1""><br></span></p>",Delaval,,Spengummi,"Passande Delaval VMS, Spengummin för kor, Spengummin passande Delaval",true,Title,Default Title,,,,,1317-7,0.0,,0,deny,manual,575.00,575.00,true,true,"",https://cdn.shopify.com/s/files/1/0640/9270/0937/products/Delaval20MVMS.jpg?v=1669778840,1,,false,,,,,,,,,,,,,,,kg,,,true,true,,,active
delaval-vms-orig-18mm,DeLaval 18M- VMS,"<p><span>Spengummi framtagna speciellt för VMS. Monteras i spenkoppen med monteringsverktyg. </span></p>
<p><span>Rekommenderat bytesintervall - 2500 mjölkningar eller 6 månader.</span></p>",Delaval,,Spengummi,"Passande Delaval VMS, Spengummin för kor, Spengummin passande Delaval",true,Title,Default Title,,,,,1317-4,0.0,,0,deny,manual,525.00,525.00,true,true,"",https://cdn.shopify.com/s/files/1/0640/9270/0937/products/4stdelaval_d1ff362a-cc93-4506-8eec-1865a6befbd7.jpg?v=1669778603,1,,false,,,,,,,,,,,,,,,kg,,,true,true,,,active
delaval-18m-st-vms,Delaval 18M-ST-VMS,"<p>Spengummin passande VMS</p>
<span data-mce-fragment=""1"">Delaval original VMS 861842-80.<br><br>Utformade för korta spenar. <br><br>Kräver annan spenkopp.<br></span>",Delaval,,Spengummi,"Passande Delaval VMS, Spengummin för kor, Spengummin passande Delaval",true,Title,Default Title,,,,,1317-3,0.0,,0,deny,manual,525.00,525.00,true,true,"",https://cdn.shopify.com/s/files/1/0640/9270/0937/products/4stdelaval.jpg?v=1669778505,1,,false,,,,,,,,,,,,,,,kg,,,true,true,,,active
spaggiari-pass-delaval-20m-vms,Spaggiari 0000/0680 (DL 927259),"<span data-mce-fragment=""1"">Spengummi från Spaggiari. Motsvarande Delaval 20M-VMS Delavalnr. 927259-80. 20mm öppning.<br><br><br></span>",Spaggiari,,Spengummi,"Spengummin för kor, Spengummin passande Delaval",true,Title,Default Title,,,,,1317-2,0.0,,0,deny,manual,215.00,215.00,true,true,"",https://cdn.shopify.com/s/files/1/0640/9270/0937/products/VMSoriginal20M_2bd6454e-7429-4333-9bb1-2b82a8a1edcd.jpg?v=1669778307,1,,false,,,,,,,,,,,,,,,kg,,,true,true,,,active
delaval-20m-vms,Delaval 20M-VMS,"<p><span data-mce-fragment=""1"">Delaval VMS 927259-80 (927259-01x4).<br><br>Spengummi utformade specifikt för VMS. Monteras i spenkoppen med hjälp av monteringsverktyg 96940781.<br><br>VMS spengummin har en bra passform för VMS spenkopp. Detta ökar driftsäkerheten då problem med lossnad spengummikrage från spenkoppen utesluts till en högre grad.<br></span></p>
<p><span data-mce-fragment=""1"">Öppning: 20 mm.<br></span></p>",Delaval,,Spengummi,"Passande Delaval VMS, Spengummin för kor, Spengummin passande Delaval",true,Title,Default Title,,,,,1317-1,0.0,,0,deny,manual,525.00,525.00,true,true,"",https://cdn.shopify.com/s/files/1/0640/9270/0937/products/VMSoriginal20M.jpg?v=1669775246,1,,false,,,,,,,,,,,,,,,kg,,,true,true,,,active
spaggiari-108l,Spaggiari 0000/0108L (DL 960000),"<p data-mce-fragment=""1""><span data-mce-fragment=""1"">Spengummin från Spaggiari. Spengummit motsvarar DeLaval 960000.<br><br>Delavalnr. 960000-02. Passar äldre Delavalorgan med 155mm lång spenkopp.<br><br></span></p>",Spaggiari,,Spengummi,"Spengummin för kor, Spengummin passande Delaval",true,Title,Default Title,,,,,1315-2,0.0,,0,deny,manual,215.00,215.00,true,true,"",https://cdn.shopify.com/s/files/1/0640/9270/0937/products/Spengummipass.960016-83_d125643b-f384-4c00-a4b3-ca5dae9574cf.jpg?v=1669774615,1,,false,,,,,,,,,,,,,,,kg,,,true,true,,,active
milkrite-dl000u,Milkrite DL000U (DL 960000),"<span data-mce-fragment=""1"">Motsvarande Delaval 960000-81. Priset gäller för en sats.</span>",Milkrite,,Spengummi,"Spengummin för kor, Spengummin passande Delaval",true,Title,Default Title,,,,,1315-1,0.0,,0,deny,manual,315.00,315.00,true,true,"",https://cdn.shopify.com/s/files/1/0640/9270/0937/products/MilkriteDL016U_26ad1a2c-2e74-4bcc-8320-4e697a318a55.jpg?v=1669774498,1,,false,,,,,,,,,,,,,,,kg,,,true,true,,,active
delaval-960000-81,Delaval 960000-81,"<p><span>Spengummi från Delaval för gamla organ med koppar 155mm (lång). Passar de äldre spenkoppscentralerna HCC och HP med lång spenkopp.</span></p>
<p><span> Rekommenderat bytesintervall - 2500 mjölkningar eller 6 månader</span></p>",Delaval,,Spengummi,"Spengummin för kor, Spengummin passande Delaval",true,Title,Default Title,,,,,1315,0.0,,0,deny,manual,475.00,475.00,true,true,"",https://cdn.shopify.com/s/files/1/0640/9270/0937/products/960000-81.jpg?v=1669855260,1,,false,,,,,,,,,,,,,,,kg,,,true,true,,,active
milkrite-tlc-a2-med-ventil,Milkrite TLC A2 med ventil (DL 960016),"<p><span data-mce-fragment=""1"">Ventilerade triangulära spengummin från milkrite. <br><br>Passar Delaval 960016. </span></p>
<p><span data-mce-fragment=""1"">Öppning 22mm.</span></p>",Milkrite,Företag och industri > Jordbruk,Spengummi,"Spengummin för kor, Spengummin passande Delaval",true,Title,Default Title,,,,,1314-9,0.0,,0,deny,manual,455.00,455.00,true,true,"",https://cdn.shopify.com/s/files/1/0640/9270/0937/products/TLCA2.jpg?v=1669692807,1,,false,,,,,,,,,,,,,,,kg,,,true,true,,,active
milkrite-tlc-a2-utan-ventil,Milkrite TLC A2 utan ventil (DL 960016),"<p data-mce-fragment=""1"">Passar Delaval 960016, äldre organ 150cc. Öppning 22 mm. Trekantig för bättre urmjölkning</p>
<p data-mce-fragment=""1"">Passar även Lely Astronaut.</p>",Milkrite,Företag och industri > Jordbruk,Spengummi,"Spengummin för kor, Spengummin passande Delaval, Spengummin passande Lely",true,Title,Default Title,,,,,1314-8,0.0,,0,deny,manual,385.00,385.00,true,true,"",https://cdn.shopify.com/s/files/1/0640/9270/0937/products/TLCA6utanventil_642c2a19-e5d9-432a-ab98-638f0f46a3eb.jpg?v=1669692690,1,,false,,,,,,,,,,,,,,,kg,,,true,true,,,active
delaval-960018-83,Delaval 960018,"<span data-mce-fragment=""1"">Original Delaval, 20mm. Passar spenkopp: 96055080. Rekommenderat bytesintervall = 2500 mjölkningar eller 6 månader.</span>",Delaval,,Spengummi,"Spengummin för kor, Spengummin passande Delaval",true,Title,Default Title,,,,,1314-3,0.0,,0,deny,manual,475.00,475.00,true,true,"",https://cdn.shopify.com/s/files/1/0640/9270/0937/products/SpengummiDelaval960016-83_caad82ad-003e-46bd-be80-a312256f843a.jpg?v=1669691454,1,,false,,,,,,,,,,,,,,,kg,,,true,true,,,active
spaggiari-236-passande-960016-83,Spaggiari 0000/0236 (DL 960016),"<span data-mce-fragment=""1"">Spengummi från Spaggiari. Motsvarande Delaval 960016-83. Öppning 24mm.  Tillverkat i Italien, många nöjda köpare. </span>",Spaggiari,,Spengummi,"Spengummin för kor, Spengummin passande Delaval",true,Title,Default Title,,,,,1314-2,0.0,,0,deny,manual,215.00,215.00,true,true,"",https://cdn.shopify.com/s/files/1/0640/9270/0937/products/Spengummipass.960016-83.jpg?v=1669691092,1,,false,,,,,,,,,,,,,,,kg,,,true,true,,,active
milkrite-dl016u,Milkrite DL016U (DL 960016),"<p><span data-mce-fragment=""1"">Fina och mjuka spengummi från Europas ledande tillverkare. </span></p>
<p><span data-mce-fragment=""1"">Motsvarar DeLaval 960016-01.</span></p>",Milkrite,,Spengummi,"Spengummin för kor, Spengummin passande Delaval",true,Title,Default Title,,,,,1314-1,0.0,,0,deny,manual,315.00,315.00,true,true,"",https://cdn.shopify.com/s/files/1/0640/9270/0937/products/MilkriteDL016U.jpg?v=1669690714,1,,false,,,,,,,,,,,,,,,kg,,,true,true,,,active
delaval-960016-83,Delaval HCC 960016,"<p>Spengummi Delaval original 960016-83. <br><br><span data-mce-fragment=""1"">Spengummin med ""kugghjuls""-förstärkning.</span><br data-mce-fragment=""1""><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Passar de äldre spenkoppscentralerna HCC och HP. Rekommenderat bytesintervall = 2500 mjölkningar eller 6 månader.</span><br></p>
<div class=""form-group row productPrice"">
<div class=""col"">
<p> </p>
</div>
</div>",Delaval,,Spengummi,"Spengummin för kor, Spengummin passande Delaval",true,Title,Default Title,,,,,1314,0.0,,0,deny,manual,475.00,475.00,true,true,"",https://cdn.shopify.com/s/files/1/0640/9270/0937/products/SpengummiDelaval960016-83.jpg?v=1669690371,1,,false,,,,,,,,,,,,,,,kg,,,true,true,,,active
milkrite-dl036u,Milkrite DL036U (DL 960036),"<span data-mce-fragment=""1"">För Harmony med spenkopp 960550 ( metall). Öppning 24mm.</span>",Milkrite,,Spengummi,"Spengummin för kor, Spengummin passande Delaval",true,Title,Default Title,,,,,1313-8,0.0,,0,deny,manual,315.00,315.00,true,true,"",https://cdn.shopify.com/s/files/1/0640/9270/0937/products/DL036u.jpg?v=1669690164,1,,false,,,,,,,,,,,,,,,kg,,,true,true,,,active
spaggiari-20m-ls,Spaggiari 0000/0657 (DL 964007),"<p data-mce-fragment=""1"">Spengummi från Spaggiari. Motsvarande 964007-80 (4x 96400701). 20mm öppning.</p>
<p data-mce-fragment=""1"">Passar Harmony med spenkopp 960550 ( metall).</p>
<p data-mce-fragment=""1"">Används av flera för Delaval VMS.</p>",Spaggiari,,Spengummi,"Spengummin för kor, Spengummin passande Delaval",true,Title,Default Title,,,,,1313-3,0.0,,0,deny,manual,215.00,215.00,true,true,"",https://cdn.shopify.com/s/files/1/0640/9270/0937/products/Spaggiari20M-LS.jpg?v=1669690001,1,,false,,,,,,,,,,,,,,,kg,,,true,true,,,active
dl4007u,Milkrite DL4007U (DL 964007),"<p data-mce-fragment=""1"">Milkrite DL4007U<br><br>Spengummin passande<span data-mce-fragment=""1""> DL 964007-01.</span></p>
<p data-mce-fragment=""1"">Passande Delaval VMS 96400780 (4x 964007-01) 20mm öppning.</p>
<p data-mce-fragment=""1"">Passar Harmony med spenkopp 960550 (metall) <br></p>
<p data-mce-fragment=""1"">Används av några till Delaval VMS.</p>",Milkrite,Företag och industri > Jordbruk,Spengummi,"Spengummin för kor, Spengummin passande Delaval",true,Title,Default Title,,,,,1313-2,0.0,,0,deny,manual,315.00,315.00,true,true,"",https://cdn.shopify.com/s/files/1/0640/9270/0937/products/DL4007U.jpg?v=1669685844,1,,false,,,,,,,,,,,,,,,kg,,200.00,true,true,,,active
